name,url,category,description,featured,hidden
Pitchfork Music Festival 2018,http://pitchforkmusicfestival.com,Media/Entertainment,"Pitchfork Music Festival 2018 is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Pitchfork Music Festival 2021,https://pitchforkmusicfestival.fr,Media/Entertainment,"Pitchfork Music Festival 2021 is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Pitis Associati,https://pitis.eu,Personal/Portfolio,"Pitis Associati is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pittori di Cinema,https://pittoridicinema.com,Media/Entertainment,"Pittori di Cinema is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Pixel Fable,https://pixelfable.com,Personal/Portfolio,"Pixel Fable is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pixel Poetry,https://pixelpoetry.com,Personal/Portfolio,"Pixel Poetry is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Pizza Yap,https://pizzayap.com,Food & Beverage,"Pizza Yap is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Pizzato - Forniture Idrauliche e Termosanitarie,https://www.pizzatoits.it,Food & Beverage,"Pizzato - Forniture Idrauliche e Termosanitarie is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Planet Kasumi,http://planetkasumi.com,Personal/Portfolio,"Planet Kasumi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Planning Unit,https://planningunit.co.uk,Personal/Portfolio,"Planning Unit is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Plant,https://plantapp.io,Technology/Software,"Plant is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Plastic Bionic,https://plasticbionic.com,Personal/Portfolio,"Plastic Bionic is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Platform Seven,https://platform-seven.com,Technology/Software,"Platform Seven is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Platfrom Seven,https://platfromseven.com,Personal/Portfolio,"Platfrom Seven is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Play,http://www.play.studio,Design/Creative,"Play is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Playdis,https://www.playdis.tv,Gaming,"Playdis is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Playdoh: La Galerie des Espèces,https://lagaleriedesespeces.com,Gaming,"Playdoh: La Galerie des Espèces is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Players Paris,http://www.playersparis.tv,Sports/Fitness,"Players Paris is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Playground Paris,https://playgroundparis.com,Gaming,"Playground Paris is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
"Playlab, Inc",https://www.playlab.org,Gaming,"Playlab, Inc is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Playlist Studio,https://playlist.studio,Design/Creative,"Playlist Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Playtype,https://playtype.com,Typography,"Playtype is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Please Call Me Champ 2,https://pleasecallmechamp.com,AI Tool,"Designer portfolio with sharp type, motion, and thoughtful interactive pieces.",false,true
Pleysier Perkins,https://pleysierperkins.com,Business/Productivity,"Pleysier Perkins is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
