name,url,category,description,featured,hidden
Stance,https://stanceagency.com,Design/Creative,"Stance is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Standard Black,https://standardblack.com,Personal/Portfolio,"Standard Black is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Standard Casting,https://standardcasting.ro,Personal/Portfolio,"Standard Casting is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Standard Equipment,https://www.standardequipment.ca,Design/Creative,"Standard Equipment is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Standard Fleet | Standard Fleet 2,https://www.standardfleet.com,Mobility/Transportation,"Standard Fleet | Standard Fleet is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Standard Format,https://standard-format.co.uk,Personal/Portfolio,"Standard Format is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Standard Projects,https://www.standard-projects.com,Business/Productivity,"Standard Projects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Standards Site,https://standardssite.com,Personal/Portfolio,"Standards Site is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stanford d.school,https://dschool.stanford.edu,Education/Training,"Stanford d.school is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Stanley Kubrick,https://stanleykubrick.com,Personal/Portfolio,"Stanley Kubrick is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Starbucks Creative Expression,https://creative.starbucks.com,Design/Creative,"Starbucks Creative Expression is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Start Sure,https://startsure.co,Arts/Crafts,"Start Sure is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Starward Whisky,https://starwardwhisky.com,Personal/Portfolio,"Starward Whisky is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Static.app 2,https://Static.app,Saas,"Static.app is a cloud-based SaaS platform delivering powerful software solutions, seamless integrations, and enterprise-grade tools for modern businesses seeking efficiency and scalability.",false,true
Staune Haus,https://www.staune.haus,Personal/Portfolio,"Staune Haus is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stay In Touch Studio,http://stayintouch.studio,Design/Creative,"Stay In Touch Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Ste Marie,https://www.stemariestudio.com,Design/Creative,"Ste Marie is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Stef Ivanov,https://stefivanov.com,Personal/Portfolio,"Stef Ivanov is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stefan Prosch,http://stefanprosch.com,Personal/Portfolio,"Stefan Prosch is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stefan Vitasović,https://stefanvitasovic.dev,Personal/Portfolio,"Stefan Vitasović is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stefanie Brückler,https://stefaniebrckler.com,Personal/Portfolio,"Stefanie Brückler is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Stefanie Nelson Dancegroup,https://www.sndancegroup.org,Agency/Studio,"Stefanie Nelson Dancegroup is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,false
